CT_FIPS,PM25,OZONE,DSLPM,CANCER,RSEI_AIR,PTRAF,HI,EBLL,Freight,TRI,RMP,Psites,Waste,PWDis,CF,POC,NoIns,HBLI,LowInc,LowEd,Unemp,LingIso,CHD,Asthma,Disability,YoungAge,OldAge,LBW
17031140500,9.776570959,66.29966,0.542715448,30,8101.572695,227.9322892,0.720392883,2.009813962,0.008644762,0.0040871,0.004823691,0.002894417,0,0.086709715,2.444955705,0.608770917,13.61800346,0.305326332,0.09694172,11.6,4.894433781,16,3.900047674,8.100010604,0.114829775,0.204847086,0.14339296,4.600092652
17031140601,9.763077534,66.29321,0.551591168,30,7868.68843,305.4738573,0.710392477,2.009895877,0.000862028,0,0,0,0,0.088846061,1.401384589,0.683445587,23.85678837,0.333333333,0.137931034,23.3,9.654272668,35,4.899909973,8.799954912,0.099610067,0.223325062,0.136121943,3.600274539
17031140602,9.75776,66.39097,0.545099022,30,7852.102366,105.2316703,0.720391423,2.0098957,0,0,0,0,0,0.112260015,1.381140052,0.773531778,19.89139179,0.371780515,0.25632137,18.7,9.481277911,28.6,3.600154009,8.799991446,0.099758648,0.244971842,0.060136766,8.399420216
17031140701,9.72104137,66.42556,0.511930262,30,7507.119986,261.8652914,0.720391499,2.009896147,0,0.007305301,0,0.04100281,0,3.309620015,0.262503548,0.801707157,29.18581747,0.281767956,0.067301379,25.3,3.930744034,44.4,3.100100041,8.100154137,0.051871307,0.164806303,0.090610637,8.299704854
17031140702,9.738453973,66.38832,0.552260705,30,7507.335244,73.84159322,0.720401562,2.00989577,0,148263.948,0,0.033672816,0,4.895535448,0.53849953,0.750947296,19.75542542,0.401367188,0.167733011,26.4,5.18024841,29.8,3.499985218,8.699971151,0.098863245,0.242852222,0.06407165,5.900284187
17031140800,9.6976,66.47297,0.522837002,30,7220.642127,132.5584271,0.720411279,2.009805641,0,1970966.473,0,0.584242526,0,59.957653,0.321266389,0.446065574,18.01639344,0.242033078,0.110491803,13.5,9.904810908,23.5,3.598713779,8.200222649,0.055901639,0.199672131,0.106393443,5.49786949
17031150200,9.836510411,66.051,0.555266314,30,7755.751725,646.5594469,0.730392226,1.099263024,0.543911883,6596972.261,0.010643818,0.790656584,0,0.041147893,1.532406556,0.435415564,11.34197988,0.27911143,0.15996283,12.9,8.681214421,16.8,4.7999811,9.199926724,0.111037586,0.182106935,0.139756485,4.600063009
17031150300,9.866033425,65.95853,0.487587369,30,7670.614731,147.0206948,0.720392929,1.099352038,0.140418224,9467.399058,0,0.251924675,0.003699451,0.039654133,0.269956797,0.356978164,5.167503052,0.239187418,0.04407975,6.6,6.862302483,12,4.800003963,8.600011577,0.122745151,0.181608572,0.146751661,5.000047437
17031150401,9.863831233,65.95872,0.494677973,30,7689.789765,137.2974848,0.73049266,1.099366589,0.021085981,0.008381006,0,0.012309605,0.008381006,0.038260978,0.097457715,0.437360406,14.01015228,0.35264624,0.082436548,8.4,5.648081101,23.5,5.099998528,8.699991093,0.097258883,0.200203046,0.162639594,4.300018558
17031150402,9.890851507,65.89435,0.457180291,30,7929.993978,146.549337,0.730412503,1.099336953,0,0,0,0.000450601,0,0.029464642,0.261305459,0.471936759,10.83003953,0.208520179,0.080105402,8.9,7.326355852,18.1,4.700008668,8.500007172,0.10513834,0.249011858,0.12859025,3.400057864
17031150501,9.874887671,65.92772,0.487053148,30,7971.566549,125.3235156,0.730502601,1.099394939,0,0,0,0.025633824,0,0.032703687,0.049716832,0.419142782,6.284512227,0.150740242,0.030239285,7.6,5.386313466,17.1,5.399985645,8.500035884,0.112279779,0.152774126,0.195109124,6.599578729
17031150502,9.911609589,65.81737,0.457347274,30,8228.590171,169.9493137,0.730512779,1.099092428,0,0.015138123,0,0.032183977,0,0.0233263,0.416998511,0.476788252,10.77688299,0.391883323,0.059213643,12,0.808988764,23,5.200143598,8.899975474,0.137612506,0.218379915,0.188536239,4.800074691
17031150600,9.921972055,65.83639,0.458568452,30,8048.523385,200.4612723,0.7304125,1.099067736,0,0,0,0,0,0.024241677,0.086783313,0.536089539,8.177249886,0.299039781,0.073367065,8.5,5.937136205,10.2,4.500019404,8.500002451,0.094563728,0.206715395,0.121288259,4.999927008
17031150700,9.898535342,65.85693,0.473633488,30,7954.72247,196.2509703,0.73040177,1.099336711,0,0,0,0.006615894,0,0.025649011,0.029135248,0.5824,10.82509768,0.316319195,0.061742777,12.5,3.94352483,28,4.799992993,8.699991036,0.104803493,0.276258331,0.139428571,6.099879126
17031150800,9.871791781,65.99311,0.59163982,30,8046.67682,261.7451453,0.740402047,1.099336868,0.064975181,315112.3002,0.001313194,0.626097659,0,0.028574051,0.544050764,0.654503106,18.94409938,0.289489489,0.066770186,21.1,7.409675444,28.4,4.30003742,8.800027418,0.092391304,0.173136646,0.092391304,4.999982218
17031151001,9.916190959,65.88484,0.569400909,30,8248.354365,53.71059829,0.7404125,1.099336987,0.006288148,0.019394722,0,0.005116659,0,0.022939263,0.117825484,0.759581882,14.28571429,0.309232481,0.101327743,17.2,7.749830048,29.8,4.500021801,8.600020701,0.062020906,0.267944251,0.099303136,6.90000546
17031151002,9.906031781,65.86697,0.657580388,30,8511.946477,342.0783805,0.740412609,1.0994833,0.232552241,4309303.681,0,0.176660935,0,0.334109208,1.828723045,0.780719746,26.12343837,0.36123348,0.067126608,20.9,4.326241135,32.2,4.500000431,9.099992562,0.080365467,0.268506433,0.085586426,5.600032501
17031151100,9.93634,65.7677,0.483986144,30,8139.705212,139.0404605,0.740422077,1.099336852,0,0,0,0,0,0.021384541,0.018365533,0.679042759,19.58472638,0.316928069,0.091375952,12.3,2.405271829,37.7,5.499968712,9.19997428,0.081119127,0.241773711,0.109273271,7.299950564
17031151200,9.954568493,65.72699,0.460191977,30,8080.776031,130.0101565,0.730422731,1.099055358,0,0,0,2.02E-05,0,0.020359192,0.00137537,0.503602676,18.3993824,0.311488049,0.098034144,12,3.829985988,38.4,5.299977625,8.600006589,0.083376222,0.136901698,0.147452393,6.300019479
17031160100,9.797252055,66.20217,0.567134789,30,7913.69754,1519.06008,0.730395068,1.320733909,0.255283041,1695050.209,0.033321483,0.161165658,0,0.069683494,2.057709893,0.394450299,7.200561995,0.31355094,0.087109238,12.4,5.283259071,20,4.799927788,8.699983078,0.092729189,0.244819108,0.173867229,4.600041726
17031160200,9.807364384,66.13479,0.640381362,30,8027.614378,2536.971786,0.750401189,1.320573802,0.503465558,11812852.7,0.323565381,0.646545766,0,0.05250852,3.548629115,0.368120301,2.623550946,0.208667737,0.053386211,6.2,5.889014723,9.4,3.900055291,8.20005176,0.102806589,0.247101891,0.151879699,6.499774547
17031160300,9.807770137,66.27258,0.652795437,30,8030.492824,1775.426126,0.730413253,1.320957625,0.164316571,85554.45822,0.049933749,0.027016523,0,0.048935337,1.543287181,0.409208633,7.444608567,0.198075835,0.102282834,11.4,9.111012826,18.8,3.999989251,8.399992008,0.079172821,0.174002954,0.125755396,6.699991547
17031160400,9.788284384,66.27089,0.648111551,30,7892.098716,423.8745257,0.730412317,1.321453531,0.064983449,0.000320108,0.001633652,2.78E-05,0,0.440741839,2.145768111,0.449478079,12.7348643,0.335350479,0.097077244,8.4,6.865575874,16.4,3.900009398,8.500002528,0.090814196,0.195615866,0.076617954,5.400056165
17031160501,9.759516712,66.35882,0.619342204,30,7577.402596,59.32281032,0.730411377,1.322116035,0,154956.7199,0,0.014205388,0,6.489431932,0.469042626,0.740451856,17.10597095,0.321239607,0.059709521,20.4,8.034111311,23.6,3.899994682,8.500002459,0.040882195,0.20683163,0.075040344,7.900051128
17031160502,9.77770274,66.29429,0.661594497,30,7625.713214,278.6797447,0.7304115,1.320738453,0.0031841,0.012143871,0,0.005757034,0,10.17865421,0.446988997,0.716764481,8.95636642,0.297493404,0.109211534,15.4,5.33632287,26.8,3.700032832,8.899935243,0.061240112,0.241388109,0.115590712,7.100178056
17031160601,9.723665205,66.45917,0.585469286,30,7357.878945,62.02767746,0.730401173,1.322204778,0,1694703.663,0,0.138590435,0,25.75744465,0.211106519,0.443053817,6.823161189,0.357142857,0.092928661,9.2,3.713123093,11.9,3.100016596,8.499990311,0.059780908,0.234741784,0.095744681,5.900057296
17031160602,9.731119178,66.42726,0.626128166,30,7368.782006,311.3360212,0.730400595,1.316748465,0,257028.2823,0,0.085503142,0,28.39837166,0.345732531,0.572268234,6.411969009,0.249327957,0.080416778,9.2,1.883561644,10.8,3.364738849,8.588222869,0.069730163,0.21319797,0.079615282,4.311799623
17031160700,9.762581918,66.33502,0.632539985,30,7659.11337,215.0938791,0.730412275,1.320184084,0.011149923,2575148.91,0,0.102900083,0.001371857,50.40277432,1.129657342,0.589960159,13.9057626,0.291650333,0.120834017,18,5.912284953,20.8,4.499966194,8.100014529,0.092431456,0.166967657,0.101513944,4.600106403
17031160800,9.795175342,66.24778,0.669552445,30,7829.546078,446.4518931,0.730412186,1.320738408,0.109900435,5552161.013,0,0.256498562,0.000771013,13.79161461,1.38940343,0.710028551,18.2012848,0.300426894,0.060801144,25.4,9.858712716,23.1,4.200026137,8.800005003,0.072983583,0.237687366,0.077087794,7.699875954
17031160900,9.822439178,66.1895,0.673127562,30,8066.813265,3454.03161,0.730512738,1.32073834,0.361011653,16165.95809,0,0.024483914,0.005970712,7.900623257,0.651027105,0.488057325,3.622611465,0.226244344,0.115537849,1.7,7.171543316,6.5,4.099997739,8.100034384,0.052149682,0.178343949,0.106687898,4.100165779
17031161000,9.839877808,66.13033,0.67223141,30,8177.577589,1940.082865,0.740411908,1.320738295,0.209797449,222588.4377,0.009397654,0.035854512,0.000469128,3.216205085,0.412473765,0.353670162,10.2478551,0.152416357,0.100095329,5.1,7.14853058,4.6,3.700021317,8.399997119,0.063870353,0.244518589,0.096282173,6.300044032
17031161100,9.854334795,66.07851,0.676089026,30,8175.63513,484.5196635,0.740421585,1.319928109,0.321369766,4112320.065,0.044360024,0.605830443,0,0.185989387,1.518096893,0.33394749,1.473975127,0.154440154,0.061517114,5.7,4.930662558,5.6,3.600286304,8.000197787,0.057116536,0.266697374,0.074159374,4.102140752
17031161200,9.883124384,65.98517,0.679430125,30,8570.591188,72.37326801,0.740412501,1.320328911,0.365288249,5805067.349,0,0.246074995,0,3.84374052,2.743706423,0.676061121,10.56027165,0.343518519,0.13133719,14.7,6.945228684,20.7,4.099984028,8.399991657,0.0475382,0.234295416,0.111714771,5.799965424
17031161300,9.872116712,66.03252,0.680710942,30,8491.497331,252.9934144,0.740512501,1.320738581,0.143740014,1517429.587,0,0.160070851,0.030777401,5.543291392,1.385642031,0.613326051,16.31186066,0.447421299,0.158695051,21.4,6.409638554,28.9,4.599980699,8.899985426,0.110312414,0.218136577,0.127799017,7.799975545
17031170100,9.944086849,65.80542,0.46055687,30,9041.793155,161.5259531,0.74051202,0.588711479,0,1864285.341,0,0.413826771,0,1.47E-06,2.624449119,0.229176471,9.104477612,0.421509107,0.203482587,13.3,5.46875,16.8,9.999774693,8.899996524,0.203482587,0.043283582,0.403294118,4.300033432
17031170200,9.942181644,65.78864,0.458562006,30,8348.365623,105.1964018,0.730412585,0.589260754,0,0.025035543,0,0.000274691,0,0.009602566,0.331165777,0.529856387,9.57420005,0.193081255,0.036785084,9,5.017215937,20.8,4.600033315,8.500013685,0.09473419,0.218442933,0.151675485,5.999964136
17031170300,9.975520274,65.6356,0.458877443,30,9489.72001,254.1851617,0.73051288,0.588711461,0,2828692.393,0,0.327894831,0,1.77E-06,2.31863313,0.412057416,12.06896552,0.263616558,0.040613027,13.7,2.166727874,24.1,5.500090995,8.700012481,0.11743295,0.202873563,0.177416268,6.399877047
17031170400,10.00174027,65.54282,0.462946114,30,10763.63347,228.6141387,0.730502016,0.588711485,0,0.003806656,0,0.214884643,0,2.59E-06,0.105302951,0.463082603,9.898477157,0.212261423,0.088832487,8.8,8.497246263,15.1,5.999976467,8.999992928,0.128518689,0.187125058,0.125288417,5.89991089
17031170500,10.02566493,65.44551,0.468292546,30,13628.60768,242.548797,0.760492193,0.59350961,0,0,0,0.000407058,0,8.96E-06,0.212580106,0.349218309,5.274062912,0.151293314,0.042004144,7.7,2.48015873,17.1,5.200123522,8.600021374,0.093237898,0.191938218,0.168393294,4.299788873
17031170600,10.06242329,65.37388,0.466740953,30,14098.04803,257.0647313,0.760509542,0.589313689,0.004062912,0,0,0,0,0.072725856,0.02732907,0.315899582,8.953974895,0.336091003,0.043096234,8.3,3.959627329,15.7,6.100030743,8.899985479,0.078242678,0.205439331,0.220502092,3.500099671
17031170700,10.04005726,65.49671,0.463897818,30,12113.26953,139.9808199,0.730513837,0.588718795,5.21E-06,0,0,0.00026077,0,2.63E-06,0.160678034,0.349121239,5.242776288,0.269771529,0.064343164,12.4,4.722550177,19,5.899968417,8.799993682,0.079833184,0.218349717,0.148942508,5.299780033
17031170800,10.02747315,65.51321,0.462546991,30,10597.10529,219.7925197,0.730521636,0.588711468,0,10535.51651,0,0.086491463,0,2.05E-06,0.251921139,0.447870778,10.90909091,0.378566458,0.083476976,11.5,6.105347167,24.9,5.400017254,8.99999564,0.078869779,0.183538084,0.198727362,5.199962335
17031170900,10.05009123,65.52164,0.463406989,30,10375.7264,306.1953899,0.710423504,0.588772119,0.000324826,129279.9748,0,0.000690366,0,0.182343069,0.04365637,0.565016196,29.47709394,0.35,0.22906062,16.6,14.88673139,28.4,5.999940163,9.399952552,0.076816289,0.214252661,0.107357705,5.699320745
17031171000,9.998775616,65.5824,0.460372707,30,9043.214567,137.6985195,0.74042208,0.588711463,0.006197729,1181586.276,0,0.103828288,0,1.43E-06,0.520651705,0.439106802,11.62039077,0.2253109,0.088291465,6.3,5.437765029,19.5,5.499989445,8.79999974,0.070956368,0.181724695,0.132069928,4.800109314
17031171100,9.972056986,65.69897,0.458862663,30,8290.816101,85.9407065,0.740421977,0.588711442,0.000592379,0.00152192,0,0.005375333,0,0.001788615,0.010070349,0.607000443,10.36774479,0.200889548,0.069478357,15.9,2.097620008,21.6,5.099990919,8.699993173,0.079751883,0.233495791,0.109215773,9.399743488
17031180100,10.03748849,65.53723,0.468013456,30,9183.257111,131.4000209,0.720432705,0.62584236,0.135912986,3889585.144,0,0.013052025,0,0.17069285,1.051279039,0.533653102,10.74729751,0.381443299,0.184654167,9.6,3.351351351,24,5.69427476,8.901047289,0.081779727,0.204919317,0.12656661,7.289522939
17031190100,9.927527671,65.88781,0.668940517,30,9098.363348,346.7155528,0.750411416,1.490162208,0.181743317,1623821.256,0,0.008243099,0,3.746219966,0.693269216,0.898427539,17.63705907,0.418772563,0.082872928,32,5.258964143,32.7,5.099951472,8.899980258,0.081172971,0.213769656,0.146196345,10.999588
17031190200,9.942536164,65.80922,0.624244066,30,8813.180017,167.8960488,0.740412354,1.489636417,0.06422785,293608.8621,0,0.001286774,0,2.162895458,0.682900726,0.881107751,20.86582843,0.3975,0.178902011,22.8,8.021877849,28.1,4.70000467,8.900003957,0.066528728,0.253700462,0.090880153,7.600013033
17031190300,9.968572055,65.74608,0.494897434,30,8331.580974,128.2354867,0.730422925,1.489630157,0,0,0,0,0,0.043642224,0.078755171,0.690131004,16.83842795,0.31227154,0.163144105,33.1,3.896920176,41.9,5.299988875,9.199994207,0.07720524,0.177641921,0.132401747,5.800075083
17031190401,10.00106877,65.61426,0.462689627,30,8235.131879,73.8981441,0.730422749,1.489122232,0.034306185,144704.1971,0,0.185041084,0,0.129845491,0.102303969,0.737402413,13.22450911,0.351185922,0.13650343,14.5,6.214689266,25.8,5.19998468,8.7999979,0.083747339,0.210314644,0.114502011,8.399975068
17031190402,9.988241644,65.68821,0.464719639,30,8121.005786,123.0905869,0.730422498,1.489637282,0,0,0,0.01482815,0,0.090073918,0,0.695816057,16.62269129,0.464365256,0.129287599,34.2,5.717407138,32.9,5.200001873,9.199978554,0.076328685,0.249717301,0.101394648,5.500081885
17031190601,10.02279068,65.6568,0.484900346,30,8404.906458,59.80925004,0.720422148,1.490038805,0.061303225,472781.1115,0.007344262,0.164777481,0,0.140893223,0.297550918,0.861785095,16.83275563,0.447296059,0.093587522,35.9,12.64852434,46.9,4.300043361,8.700023818,0.101169844,0.204289428,0.102686308,6.399957916
17031190602,10.0101726,65.67934,0.48633959,30,8226.249887,162.8319638,0.710424032,1.490039165,0.005762305,0.044727291,0,0.00998184,0,0.124638665,0.177405548,0.803458836,13.76716193,0.420619861,0.128837823,22,6.605650617,27.4,4.999959691,8.900008517,0.136355087,0.284747038,0.122320303,5.600049407
17031190701,9.985028767,65.72065,0.501845426,30,8385.105512,107.4700956,0.730421108,1.490038906,0,0,0,0,0,1.108574365,0.040662491,0.773972603,13.76386171,0.417840376,0.12198304,30.5,4.01384083,36.4,4.700085775,9.499964207,0.110241357,0.322243966,0.089041096,6.299937147
17031190702,9.997920548,65.67129,0.503246344,30,8439.653079,236.329035,0.700422615,1.490038964,0.00465282,0.00659331,0,0.003155145,0,1.25740394,0.104780308,0.900526624,21.24049152,0.454185893,0.262044653,46.4,4.467754468,43.7,5.199997387,9.89999433,0.086795397,0.268188024,0.123268968,6.400003688
17031190800,9.974553699,65.79211,0.575493128,30,9368.107198,175.3743104,0.720412886,1.490038956,0.065332001,416611.5328,0,0.020540479,0,3.133327333,0.832877733,0.928363692,19.94489515,0.459402829,0.182993303,28.5,5.900798176,33.8,4.899999998,9.299991333,0.114189499,0.242920557,0.097964182,8.499941161
17031190900,9.958929041,65.78447,0.607911344,30,9966.92657,344.1482945,0.730412719,1.490529716,0.181370115,1658496.28,0,0.035274211,0,3.564568545,0.962484345,0.903272377,18.86429259,0.265372168,0.125060591,29,3.801169591,43,5.599939548,8.800026381,0.111164581,0.244947064,0.170356112,4.200359108
17031191000,9.996319726,65.71545,0.523577437,30,12107.75499,306.630037,0.700413234,1.49143706,0.264813347,6430315.748,0,0.190694262,0.003330247,3.299911973,3.37551115,0.933723911,18.93079458,0.373056995,0.10325888,31.1,3.600654664,30.1,4.200028981,8.800004651,0.101061882,0.244599048,0.155254486,10.19984076
17031191100,10.00182384,65.73252,0.519554133,30,11656.0466,179.7386127,0.700512504,1.490039205,0.272559459,8857551.063,0,0.53388698,0.110373246,2.969012885,3.7321991,0.927682276,14.81920569,0.489859594,0.219214753,26.1,1.778862923,35.6,4.000007075,8.90000693,0.085655009,0.381446354,0.072614108,7.700081983
17031191200,10.02212411,65.69761,0.509459735,30,8844.274572,92.15525168,0.690424386,1.49676831,0.246612325,2073082.986,0,0.267855851,0.082546646,1.123598041,1.821796264,0.961473225,23.40683305,0.399267399,0.216622244,40.8,5.640744797,47.7,4.300048974,9.699932006,0.101284226,0.350375575,0.052580567,8.799588392
17031191301,10.06159014,65.58401,0.499511894,30,8714.784925,139.5930466,0.69042325,1.491326371,0.254038525,5406053.174,0.171356685,0.003456016,0,0.154830619,1.255719716,0.950601295,15.6706753,0.397435897,0.086031452,35.7,0.3515625,40.5,4.399998159,8.999994769,0.131359852,0.280481036,0.169287697,6.899960607
17031191302,10.03781178,65.67587,0.499122508,30,8570.937265,208.9654282,0.70042189,1.512083823,0.235619355,10550982.32,0.004661692,0.003241861,0.001225434,0.129390393,2.891398276,0.972571664,17.77686121,0.390387858,0.058774489,37.3,6.074586697,41.4,4.30001558,9.099990641,0.120643432,0.247886162,0.109300887,6.400010306
17031200100,9.925531781,65.91384,0.677338703,30,9083.97599,59.99618092,0.740412807,2.416780141,0.354847462,5176511.137,0,0.096556284,0,4.301685995,2.814888871,0.841274163,7.677647699,0.338624339,0.099699536,21.1,3.715012723,30.5,4.400051282,8.400044913,0.113258916,0.243670025,0.146746529,6.70010303
17031200200,9.944784384,65.86897,0.617815262,30,9923.522308,114.5373005,0.750411065,2.418172017,0.454842325,15262254.17,0,0.055762755,0,4.085469595,5.386033448,0.870056497,19.25612053,0.443355787,0.144067797,26.2,2.784810127,39.3,4.699995173,9.199986389,0.119350282,0.173022599,0.168549906,5.700025391
17031200300,9.959504384,65.89316,0.553238361,30,10347.6872,297.1004767,0.70042101,2.41806857,0.141290951,1993023.059,0,0.061289004,0,4.104494623,1.920591196,0.909964593,20.63732929,0.328488372,0.175518462,20.9,4.702495202,33.9,4.499993237,9.100010065,0.089023773,0.204350025,0.068285281,5.999909987
17031200401,9.977895342,65.75803,0.529995766,30,11362.1506,47.79060749,0.700512489,2.417352056,0.180174556,1935606.193,0,0.120689553,0,3.700083736,2.473011448,0.914652799,22.47466994,0.348812095,0.165799939,28.9,7.444314185,30.8,4.799954603,9.599932956,0.079828063,0.271415413,0.130315081,6.300144976
17031200402,9.961431233,65.82966,0.532182737,30,10182.21524,161.7283136,0.700512496,2.417770351,0.169397871,1658075.086,0,0.117476348,0,4.085790887,1.807368571,0.841861363,13.67059278,0.371189024,0.166634485,35.7,4.134929271,35.7,3.800050223,8.800033029,0.111218382,0.267039969,0.066035914,5.300163148
17031210100,9.789629041,66.20973,0.638857118,30,8995.088169,1156.73392,0.760412267,1.437088677,0.191466791,14381679.5,0,0.212604327,0.075077859,33.63636422,2.975054583,0.499519462,10.69197501,0.234067898,0.029248248,11.6,1.508242722,11.2,3.500068235,8.400030339,0.065112926,0.170591062,0.079769342,6.199903963
17031210400,9.895754795,65.95364,0.682226395,30,8775.052527,239.6150746,0.74051206,1.440643921,0.215712604,6065746.59,0,0.143351916,0.027769165,5.25080481,1.995188751,0.774193548,23.64358183,0.451100244,0.308718861,26.7,5.227655987,19.6,5.096766021,8.997237072,0.070136745,0.298191442,0.097634409,5.704674821
17031210501,9.866647671,66.0462,0.679567351,30,8592.44932,346.6021915,0.751210797,1.439312698,0.024153464,2209556.668,0,0.022630208,0.131101549,6.784673335,0.404290753,0.679293858,12.68848841,0.370508982,0.233909526,21.2,7.196162047,30.1,4.799995639,9.499935929,0.109599117,0.098565649,0.104450166,5.600081577
17031210502,9.882463288,66.04276,0.675496659,30,8667.551245,108.9638343,0.740613095,1.439312462,0.031098104,2418470.43,0,0.008012635,0.044329699,6.442275371,0.500255365,0.739681857,20.01289768,0.275445293,0.210662081,19.9,2.866593164,26.1,4.899981092,9.200011084,0.069862425,0.218185727,0.057824592,6.100024257
17031210601,9.842495068,66.05161,0.6715316,30,8524.513661,2224.266273,0.7406128,1.439312328,0.08817073,3082974.723,0,0.020515356,0.021471901,10.18555279,0.307588442,0.674487773,11.30204891,0.180860404,0.053205552,14.8,6.66023166,23.7,3.700111734,8.400092177,0.061797753,0.188367482,0.084930601,2.800564488
17031210602,9.870128493,66.02441,0.669377446,30,8532.00754,121.9015437,0.740494025,1.439312661,0.036837159,485824.9318,0,0.014413626,0.013182968,9.185233673,0.083519031,0.705426357,9.88372093,0.230718085,0.073158915,12.9,4.289444237,18.2,3.499307265,8.400553708,0.069767442,0.215600775,0.05499031,7.197730691
17031210700,9.831496164,66.11978,0.640611793,30,8915.733124,4652.176327,0.740413228,1.439312401,0.272361679,1425721.492,0,0.033568589,0.004287327,15.50678508,0.616864771,0.588405797,11.96310935,0.351239669,0.100922266,8.8,4.993486756,16.5,3.599965894,8.499979557,0.10171278,0.201844532,0.085375494,3.700166938
17031210800,9.816499178,66.18516,0.626616224,30,9882.084816,3894.703669,0.780408071,1.439312183,0.101205602,1461910.499,0,0.017990869,0.011438554,24.87424431,0.304554216,0.571304348,20.7826087,0.382075472,0.083478261,15.4,9.637046308,17,2.900066958,8.100030805,0.06,0.2,0.03826087,4.99990399
17031210900,9.803884932,66.15254,0.625658829,30,17571.16071,1336.081773,0.790399552,1.435627405,0.238779631,18806513.43,0,0.335209741,0.175548166,44.4980698,2.444296743,0.513778904,5.574912892,0.259814418,0.052264808,7.1,9.650287738,12.3,3.099983224,8.100013577,0.107697181,0.139689579,0.114665822,4.000197337
17031220300,9.836949863,66.05643,0.625489922,30,8464.301431,1642.725279,0.760401966,1.135477497,0.124214865,1077472.563,0,0.0457053,0.003608031,14.96564231,0.28526763,0.377405032,2.841475573,0.21878453,0.026420738,5.8,2.300405954,10.6,2.700039351,8.299963329,0.049351944,0.137587238,0.088307844,5.799876403
17031220400,9.848805205,66.05022,0.624632329,30,8398.078397,744.0646118,0.740400909,1.135459787,0.056043678,37953.70453,0,0.077348131,0,12.70320267,0.088348921,0.321390564,2.944306492,0.315397351,0.110465116,5.2,3.552206674,10.1,2.899959979,7.800081473,0.030152536,0.134799574,0.159985811,4.200197814
17031220500,9.868897808,65.99282,0.63044229,30,8489.311421,350.4432567,0.740107815,1.135444063,0.019675961,0.003815442,0,0.182856487,0,10.00701962,0.020437653,0.439092357,4.617834395,0.276960784,0.09156051,4.3,4.355108878,9.5,2.324360713,8.118229684,0.089570064,0.082404459,0.132563694,5.621201974
17031220601,9.896054247,65.94465,0.615426332,30,8713.761595,240.0484158,0.720412349,1.135135664,0.001487696,0.004154423,0,0.0307945,0,6.920529865,0.032255208,0.444299674,3.583061889,0.223433243,0.072964169,3,1.399253731,7.5,2.900023995,8.20002654,0.031270358,0.14267101,0.091205212,2.500218253
17031220602,9.87670137,65.95985,0.654480071,30,8558.102628,76.20189811,0.730411999,1.135627682,0.004459099,0.013559759,0,0.078246241,0.000275991,8.008541884,0.016837525,0.412439347,5.306212691,0.31219328,0.159628565,3.7,5.086928525,10.1,3.099981868,8.69995362,0.050851205,0.163387132,0.106307896,6.299786099
17031220701,9.911548219,65.8779,0.61768161,30,9020.429597,220.9382549,0.740412104,1.13513544,0.061402131,1354133.65,0,0.036928466,0,5.52831045,0.943642254,0.690909091,10.22727273,0.385238524,0.125,16.4,5.899419729,20.1,3.000023658,7.900054159,0.085064935,0.180844156,0.055519481,6.799899051
17031220702,9.918402192,65.9078,0.664471627,30,8786.644744,125.8851188,0.74051254,1.137395946,0.198111746,10388744.21,0,0.020721237,0.004277911,6.00506833,2.483643048,0.63356745,14.79777186,0.327239488,0.154274643,13.5,4.761904762,28.2,3.400062472,8.799995614,0.043594091,0.185032696,0.043109712,4.800134019
17031220901,9.947193425,65.86404,0.531520916,30,9478.441353,66.92405466,0.700412503,1.135864018,0.136406191,3486898.978,0,0.203273746,0,4.844560085,1.028414843,0.803941556,11.75671084,0.39943074,0.078391275,17.8,3.943217666,32.1,4.799892604,9.599933663,0.049949032,0.159021407,0.117906898,8.799878246
17031220902,9.928137534,65.82528,0.555713709,30,9267.920806,224.7874109,0.700414903,1.135950851,0.125648862,776852.9507,0,0.143902183,0,5.102477245,1.45048753,0.749283211,7.83689073,0.36969697,0.11627907,16.7,3.772522523,25.6,3.700062701,8.500076426,0.074546034,0.274928321,0.07072316,4.900509669
17031221000,9.923266027,65.86598,0.547100438,30,9250.044241,76.54434025,0.700413144,1.135135743,0.022846991,824571.5094,0,0.087868297,0,5.594022694,0.144247322,0.595719844,16.34241245,0.337723424,0.097276265,16,5.542857143,15,3.20007625,9.099933255,0.094163424,0.129182879,0.037743191,6.499896076
17031221100,9.910092877,65.88766,0.564325896,30,8791.659832,135.5015257,0.700402318,1.135135578,0.040910445,78265.83559,0,0.186742555,0,6.319590268,0.145088396,0.54957759,9.678171642,0.328692193,0.175606343,9.6,6.14544213,15.3,3.899946003,8.799976824,0.081156716,0.121501866,0.15295687,6.299936607
17031221200,9.899395342,65.89062,0.586752922,30,8671.326318,180.0500726,0.720398226,1.13513548,0.030641915,0.001040782,0,0.087989536,0,7.461077182,0.098902549,0.441444372,4.814573845,0.194127243,0.1223162,5.7,3.247330961,5.5,2.100265112,8.100116535,0.038061158,0.147039688,0.063435264,4.700396922
17031221300,9.886637808,65.96483,0.595249114,30,8451.381933,130.3062076,0.720401795,1.135135628,0.031843022,0.002194508,0,0.039845537,0,8.324624159,0.19019587,0.544190665,12.87653095,0.335180055,0.261231281,11.7,3.541147132,16.1,2.799898994,8.799870699,0.050314465,0.14531612,0.067527309,4.900003096
