FIPS_Num,PM25,OZONE,DSLPM,CANCER,RSEI_AIR,PTRAF,HI,EBLL,POC,NoIns,HBLI,LowInc,LowEd,Unemp,LingIso,CHD,Asthma,Disability,YoungAge,OldAge,LBW,Freight,TRI,RMP,Psites,Waste,PWDis,CF
17031130300,9.627020822,66.65114,0.478723074,20,9071.995535,118.1993412,0.600466793,1.3,0.659722222,0.148412698,0.368303571,0.289348172,0.134770115,0.048140044,0.106584821,5,8.7,0.089087302,0.22202381,0.108928571,7.2029935,0.000225125,0.05560458,0,0,4.74923E-05,261.2702288,0.004319931
17031140100,9.683795342,66.56219,0.49925076,20,7175.107123,190.5760281,0.720380249,1.9,0.536647727,0.117897727,0.330543933,0.322727273,0.153846154,0.021760155,0.151464435,3,8.9,0.090625,0.230681818,0.067045455,8.4039309,0,0.011891952,0,0.233334282,0,337.599611,0.146175107
17031140200,9.701006027,66.50725,0.500871207,20,7444.452328,249.0863676,0.7203815,1.9,0.721793124,0.152657602,0.296979007,0.407321841,0.221710189,0.078354002,0.17921147,3.7,9.6,0.0842089,0.209601696,0.085264274,8.4039309,0,0.006610232,0,0.057320379,0,25.88292982,0.42767907
17031140301,9.736435616,66.43317,0.507861092,20,7864.922335,371.1471147,0.720381501,1.9,0.893053645,0.308459422,0.299447514,0.453480358,0.412386707,0.07176196,0.277348066,4,8.8,0.082874828,0.208734525,0.076685007,8.4039309,0,0,0,0,0,0.171908671,0.801205165
17031140302,9.728694795,66.4452,0.501747494,30,7929.030654,224.0283028,0.720392594,1.9,0.599214739,0.14693056,0.306878307,0.350584307,0.215118466,0.047150259,0.229780801,4.8,8.2,0.069104327,0.164300815,0.176985805,8.4039309,0,0,0,0,0,0.442127283,0.894978998
17031140400,9.770780548,66.36756,0.511254067,30,8064.733941,358.0025649,0.720484419,1.9,0.578413128,0.05396718,0.338095238,0.295719844,0.114184397,0.045104895,0.087142857,4.6,8.3,0.052613771,0.205718153,0.200135341,8.4039309,0.381696037,0.213902156,0,0.15165279,0,0.173307909,4.089496482
17031140500,9.776570959,66.29966,0.542715448,30,8101.572695,227.9322892,0.720392883,1.9,0.627562283,0.181961526,0.30408472,0.240164975,0.121212121,0.036855037,0.083207262,3.8,8.3,0.077578051,0.182276884,0.144433933,8.4039309,0.008644762,0.0040871,0.004823691,0.002894417,0,0.086709715,2.444955705
17031140601,9.763077534,66.29321,0.551591168,30,7868.68843,305.4738573,0.710392477,1.9,0.712889211,0.221578566,0.330508475,0.358759124,0.257791865,0.112251443,0.216707022,4.7,9,0.104996379,0.229905865,0.130340333,8.4039309,0.000862028,0,0,0,0,0.088846061,1.401384589
17031140602,9.75776,66.39097,0.545099022,30,7852.102366,105.2316703,0.720391423,1.9,0.821177972,0.24346162,0.381311666,0.542826087,0.164641944,0.10248566,0.206035984,3.5,9.1,0.093132043,0.258558367,0.06336381,8.4039309,0,0,0,0,0,0.112260015,1.381140052
17031140701,9.72104137,66.42556,0.511930262,30,7507.119986,261.8652914,0.720391499,1.9,0.785618729,0.304347826,0.246550138,0.331772575,0.251378676,0.041877589,0.23275069,3,8.3,0.048494983,0.152508361,0.091304348,8.4039309,0,0.007305301,0,0.04100281,0,3.309620015,0.262503548
17031140702,9.738453973,66.38832,0.552260705,30,7507.335244,73.84159322,0.720401562,1.9,0.750897344,0.225053841,0.361348528,0.328888088,0.232488416,0.047471037,0.201329535,3.5,9,0.114142139,0.198133525,0.089375449,8.4039309,0,0.029952634,0,0.033672816,0,4.895535448,0.53849953
17031140800,9.6976,66.47297,0.522837002,30,7220.642127,132.5584271,0.720411279,1.9,0.421281391,0.220862846,0.202915682,0.252736639,0.107030194,0.091575092,0.138297872,3.5,8.4,0.044430135,0.180296201,0.104153252,8.4039309,0,0.201751715,0,0.584242526,0,59.957653,0.321266389
17031150200,9.836510411,66.051,0.555266314,30,7755.751725,646.5594469,0.730392226,0.9,0.462481068,0.119509844,0.276825633,0.297386976,0.140025931,0.0653789,0.084575261,4.6,9.3,0.106016797,0.181192345,0.141539309,7.4932615,0.543911883,0.809733087,0.010643818,0.790656584,0,0.041147893,1.532406556
17031150300,9.866033425,65.95853,0.487587369,30,7670.614731,147.0206948,0.720392929,0.9,0.351210121,0.039191419,0.235944101,0.177854671,0.062463514,0.062710438,0.085797855,4.6,8.7,0.11179868,0.192931793,0.125687569,7.4932615,0.140418224,0.030622591,0,0.251924675,0.003699451,0.039654133,0.269956797
17031150401,9.863831233,65.95872,0.494677973,30,7689.789765,137.2974848,0.73049266,0.9,0.420715119,0.112320249,0.331688596,0.273416246,0.106412383,0.069257951,0.131030702,4.9,8.8,0.1127089,0.21550719,0.193937038,7.4932615,0.021085981,0.008381006,0,0.012309605,0.008381006,0.038260978,0.097457715
17031150402,9.890851507,65.89435,0.457180291,30,7929.993978,146.549337,0.730412503,0.9,0.537135615,0.101140684,0.203264095,0.182509506,0.109010011,0.038480038,0.137240356,4.5,8.6,0.106463878,0.252978454,0.1373891,7.4932615,0,0,0,0.000450601,0,0.029464642,0.261305459
17031150501,9.874887671,65.92772,0.487053148,30,7971.566549,125.3235156,0.730502601,0.9,0.426829268,0.049039958,0.129010695,0.129475869,0.062085804,0.060321716,0.037433155,5.1,8.6,0.126881162,0.144006227,0.20601972,7.4932615,0,0,0,0.025633824,0,0.032703687,0.049716832
17031150502,9.911609589,65.81737,0.457347274,30,8228.590171,169.9493137,0.730512779,0.9,0.502403238,0.137111055,0.383463542,0.294206931,0.094499295,0.011965025,0.161458333,4.9,9,0.158866684,0.201871996,0.185934733,7.4932615,0,0.015138123,0,0.032183977,0,0.0233263,0.416998511
17031150600,9.921972055,65.83639,0.458568452,30,8048.523385,200.4612723,0.7304125,0.9,0.527350225,0.089983424,0.311452514,0.289461135,0.072289157,0.054413543,0.043994413,4.3,8.7,0.108216907,0.215486621,0.120056832,7.4932615,0,0,0,0,0,0.024241677,0.086783313
17031150700,9.898535342,65.85693,0.473633488,30,7954.72247,196.2509703,0.73040177,0.9,0.548843476,0.127779025,0.287988423,0.284210526,0.126708903,0.047683311,0.122286541,4.6,8.8,0.102627442,0.26835841,0.125084213,7.4932615,0,0,0,0.006615894,0,0.025649011,0.029135248
17031150800,9.871791781,65.99311,0.59163982,30,8046.67682,261.7451453,0.740402047,0.9,0.642459297,0.237360754,0.304697157,0.275921165,0.215406562,0.064713896,0.057478368,4.1,9,0.097472151,0.148671808,0.119108826,7.4932615,0.064975181,0.142813316,0.001313194,0.626097659,0,0.028574051,0.544050764
17031151001,9.916190959,65.88484,0.569400909,30,8248.354365,53.71059829,0.7404125,0.9,0.768821023,0.169744318,0.267494357,0.254720342,0.200554017,0.061589404,0.123024831,4.4,8.8,0.067826705,0.255681818,0.081321023,7.4932615,0.006288148,0.019394722,0,0.005116659,0,0.022939263,0.117825484
17031151002,9.906031781,65.86697,0.657580388,30,8511.946477,342.0783805,0.740412609,0.9,0.756336877,0.264309076,0.329516539,0.337489779,0.14825046,0.083458084,0.121501272,4.4,9.4,0.081970564,0.238757155,0.089329518,7.4932615,0.232552241,0.490597107,0,0.176660935,0,0.334109208,1.828723045
17031151100,9.93634,65.7677,0.483986144,30,8139.705212,139.0404605,0.740422077,0.9,0.654488709,0.225445199,0.305121294,0.308943089,0.139940908,0.034368804,0.222641509,5.3,9.3,0.089407013,0.215531485,0.116394346,7.4932615,0,0,0,0,0,0.021384541,0.018365533
17031151200,9.954568493,65.72699,0.460191977,30,8080.776031,130.0101565,0.730422731,0.9,0.511954646,0.15877712,0.296101949,0.28592666,0.112168593,0.031179394,0.167166417,5.1,8.7,0.089003945,0.15405472,0.145920631,7.4932615,0,0,0,2.02323E-05,0,0.020359192,0.00137537
17031160100,9.797252055,66.20217,0.567134789,30,7913.69754,1519.06008,0.730395068,1.3,0.455930359,0.055857816,0.3046875,0.309756982,0.10487677,0.035596572,0.098632813,4.6,8.9,0.093217265,0.228871962,0.175915851,8.8755527,0.255283041,0.313475168,0.033321483,0.161165658,0,0.069683494,2.057709893
17031160200,9.807364384,66.13479,0.640381362,30,8027.614378,2536.971786,0.750401189,1.3,0.370083433,0.022843402,0.138714734,0.060715359,0.041193779,0.047188755,0.049373041,3.7,8.4,0.067929065,0.227056019,0.134982122,8.8755527,0.503465558,1.202711758,0.323565381,0.646545766,0,0.05250852,3.548629115
17031160300,9.807770137,66.27258,0.652795437,30,8030.492824,1775.426126,0.730413253,1.3,0.431478969,0.072656683,0.198088157,0.324061196,0.158570437,0.092553639,0.056293149,3.8,8.6,0.057681642,0.180189959,0.123473541,8.8755527,0.164316571,0.054443468,0.049933749,0.027016523,0,0.048935337,1.543287181
17031160400,9.788284384,66.27089,0.648111551,30,7892.098716,423.8745257,0.730412317,1.3,0.481144846,0.155482499,0.371727749,0.36666022,0.109962904,0.062403935,0.089957163,3.7,8.7,0.107329337,0.229742796,0.063430671,8.8755527,0.064983449,0.000320108,0.001633652,2.7778E-05,0,0.440741839,2.145768111
17031160501,9.759516712,66.35882,0.619342204,30,7577.402596,59.32281032,0.730411377,1.3,0.713455657,0.148623853,0.301067073,0.340672783,0.156887755,0.093701997,0.12195122,3.8,8.8,0.042507645,0.2,0.085626911,8.8755527,0,0.029682069,0,0.014205388,0,6.489431932,0.469042626
17031160502,9.77770274,66.29429,0.661594497,30,7625.713214,278.6797447,0.7304115,1.3,0.720089731,0.163758724,0.339169909,0.282901296,0.183175528,0.038065383,0.208171206,3.6,9.2,0.076769691,0.264955135,0.120388833,8.8755527,0.0031841,0.012143871,0,0.005757034,0,10.17865421,0.446988997
17031160601,9.723665205,66.45917,0.585469286,30,7357.878945,62.02767746,0.730401173,1.3,0.417915418,0.041292041,0.30577957,0.1002331,0.047469772,0.030511811,0.064516129,2.9,8.7,0.043623044,0.214785215,0.105228105,8.8755527,0,0.142792221,0,0.138590435,0,25.75744465,0.211106519
17031160602,9.731119178,66.42726,0.626128166,30,7368.782006,311.3360212,0.730400595,1.3,0.549374501,0.071599681,0.269670051,0.309023157,0.082638637,0.025735294,0.062182741,3.3,8.8,0.068671813,0.198562683,0.084375832,8.8755527,0,0.084231117,0,0.085503142,0,28.39837166,0.345732531
17031160700,9.762581918,66.33502,0.632539985,30,7659.11337,215.0938791,0.730412275,1.3,0.615482841,0.063944909,0.246341463,0.171339564,0.144432882,0.051055474,0.083739837,4.3,8.3,0.150024594,0.17877095,0.134876297,8.8755527,0.011149923,0.457756013,0,0.102900083,0.001371857,50.40277432,1.129657342
17031160800,9.795175342,66.24778,0.669552445,30,7829.546078,446.4518931,0.730412186,1.3,0.6907945,0.189648587,0.320987654,0.360467343,0.242202866,0.093836565,0.077294686,4.1,9,0.079640947,0.230710466,0.074293354,8.8755527,0.109900435,0.744936749,0,0.256498562,0.000771013,13.79161461,1.38940343
17031160900,9.822439178,66.1895,0.673127562,30,8066.813265,3454.03161,0.730512738,1.3,0.400413223,0.051239669,0.217630854,0.140909091,0.027642276,0.055154301,0.03030303,3.9,8.3,0.02892562,0.181818182,0.113636364,8.8755527,0.361011653,0.106619773,0,0.024483914,0.005970712,7.900623257,0.651027105
17031161000,9.839877808,66.13033,0.67223141,30,8177.577589,1940.082865,0.740411908,1.3,0.321248741,0.10020141,0.16625,0.164735516,0.044413602,0.058629232,0.04625,3.5,8.5,0.078549849,0.235146022,0.090130916,8.8755527,0.209797449,0.072327495,0.009397654,0.035854512,0.000469128,3.216205085,0.412473765
17031161100,9.854334795,66.07851,0.676089026,30,8175.63513,484.5196635,0.740421585,1.3,0.324110672,0.016304348,0.183377309,0.102284012,0.053215078,0.051240993,0.007915567,3.4,8.1,0.048913043,0.258399209,0.07756917,8.8755527,0.321369766,0.536497966,0.044360024,0.605830443,0,0.185989387,1.518096893
17031161200,9.883124384,65.98517,0.679430125,30,8570.591188,72.37326801,0.740412501,1.3,0.721545423,0.114514445,0.314494075,0.245040028,0.136756238,0.075,0.146763902,4,8.6,0.041420118,0.234249913,0.130873651,8.8755527,0.365288249,0.617438226,0,0.246074995,0,3.84374052,2.743706423
17031161300,9.872116712,66.03252,0.680710942,30,8491.497331,252.9934144,0.740512501,1.3,0.65136641,0.135302013,0.452151574,0.411543624,0.188416698,0.06116643,0.189466924,4.5,9.1,0.137449664,0.239055452,0.126824091,8.8755527,0.143740014,0.241374309,0,0.160070851,0.030777401,5.543291392,1.385642031
17031170100,9.944086849,65.80542,0.46055687,30,9041.793155,161.5259531,0.74051202,0.6,0.173399015,0.0625323,0.454624782,0.370542636,0.117980715,0.060227273,0.165794066,9.6,8.8,0.183462532,0.031034483,0.410837438,8.3130773,0,0.234071209,0,0.413826771,0,1.47061E-06,2.624449119
17031170200,9.942181644,65.78864,0.458562006,30,8348.365623,105.1964018,0.730412585,0.6,0.496801706,0.056236674,0.200657895,0.309168443,0.069341644,0.044079959,0.148848684,4.4,8.6,0.093017058,0.224147122,0.163379531,8.3130773,0,0.025035543,0,0.000274691,0,0.009602566,0.331165777
17031170300,9.975520274,65.6356,0.458877443,30,9489.72001,254.1851617,0.73051288,0.6,0.447299739,0.102270444,0.241076332,0.125577657,0.115648201,0.038326163,0.123009336,5.2,8.8,0.13281093,0.200762899,0.181489661,8.3130773,0,0.312418162,0,0.327894831,0,1.77309E-06,2.31863313
17031170400,10.00174027,65.54282,0.462946114,30,10763.63347,228.6141387,0.730502016,0.6,0.428177488,0.103284031,0.207082833,0.132364001,0.093902837,0.072891073,0.116446579,5.7,9.1,0.120080221,0.166959138,0.147405365,8.3130773,0,0.003806656,0,0.214884643,0,2.59445E-06,0.105302951
17031170500,10.02566493,65.44551,0.468292546,30,13628.60768,242.548797,0.760492193,0.6,0.40302267,0.049409029,0.251210068,0.143770587,0.088056947,0.026932494,0.116650532,4.9,8.7,0.083510947,0.22418136,0.164503003,8.3130773,0,0,0,0.000407058,0,8.96181E-06,0.212580106
17031170600,10.06242329,65.37388,0.466740953,30,14098.04803,257.0647313,0.760509542,0.6,0.331325301,0.110441767,0.282700422,0.164257028,0.102735902,0.05066251,0.142405063,5.8,8.9,0.08875502,0.219678715,0.222891566,8.3130773,0.004062912,0,0,0,0,0.072725856,0.02732907
17031170700,10.04005726,65.49671,0.463897818,30,12113.26953,139.9808199,0.730513837,0.6,0.365337423,0.06993865,0.241645244,0.238343558,0.136102519,0.053349876,0.151670951,5.6,8.9,0.080981595,0.206134969,0.154907975,8.3130773,5.20863E-06,0,0,0.00026077,0,2.63014E-06,0.160678034
17031170800,10.02747315,65.51321,0.462546991,30,10597.10529,219.7925197,0.730521636,0.6,0.431279621,0.125717136,0.399041752,0.151819322,0.105226481,0.060694851,0.23340178,5.2,9.1,0.078323772,0.19156897,0.180593664,8.3130773,0,0.018826634,0,0.086491463,0,2.0491E-06,0.251921139
17031170900,10.05009123,65.52164,0.463406989,30,10375.7264,306.1953899,0.710423504,0.6,0.528426396,0.294923858,0.355828221,0.383756345,0.108974359,0.143697479,0.13803681,5.7,9.5,0.104568528,0.177664975,0.124365482,8.3130773,0.000324826,0.02518399,0,0.000690366,0,0.182343069,0.04365637
17031171000,9.998775616,65.5824,0.460372707,30,9043.214567,137.6985195,0.74042208,0.6,0.506809196,0.072045688,0.196292257,0.183042905,0.058950255,0.055998009,0.14176663,5.2,8.9,0.080831747,0.188753844,0.11582955,8.3130773,0.006197729,0.158812813,0,0.103828288,0,1.42517E-06,0.520651705
17031171100,9.972056986,65.69897,0.458862663,30,8290.816101,85.9407065,0.740421977,0.6,0.606141847,0.106263709,0.255172414,0.230581339,0.18165596,0.028008753,0.134099617,4.8,8.9,0.089446746,0.222032659,0.109432123,8.3130773,0.000592379,0.00152192,0,0.005375333,0,0.001788615,0.010070349
17031180100,10.03748849,65.53723,0.468013456,30,9183.257111,131.4000209,0.720432705,0.4,0.628820293,0.066356589,0.398544131,0.330007794,0.129789066,0.01754386,0.080072793,5.4,9,0.089147287,0.218979218,0.140892421,7.2368421,0.135912986,0.421209342,0,0.013052025,0,0.17069285,1.051279039
17031190100,9.927527671,65.88781,0.668940517,30,9098.363348,346.7155528,0.750411416,1.5,0.929854577,0.165098375,0.342821782,0.307955518,0.291556728,0.04351145,0.17450495,5,9.1,0.053892216,0.214285714,0.139863131,7.8675838,0.181743317,0.181319075,0,0.008243099,0,3.746219966,0.693269216
17031190200,9.942536164,65.80922,0.624244066,30,8813.180017,167.8960488,0.740412354,1.5,0.86445886,0.213554114,0.346466542,0.332530949,0.211014032,0.080365585,0.182614134,4.6,9.2,0.091669512,0.235745988,0.100204848,7.8675838,0.06422785,0.087290506,0,0.001286774,0,2.162895458,0.682900726
17031190300,9.968572055,65.74608,0.494897434,30,8331.580974,128.2354867,0.730422925,1.5,0.708829646,0.144450747,0.349103586,0.257515598,0.287225806,0.039491758,0.271414343,5.1,9.4,0.080733598,0.172244281,0.153148043,7.8675838,0,0,0,0,0,0.043642224,0.078755171
17031190401,10.00106877,65.61426,0.462689627,30,8235.131879,73.8981441,0.730422749,1.5,0.771789269,0.145909201,0.310641628,0.26,0.205381471,0.054817276,0.133802817,5,9,0.10075261,0.193979121,0.094197621,7.8675838,0.034306185,0.03741731,0,0.185041084,0,0.129845491,0.102303969
17031190402,9.988241644,65.68821,0.464719639,30,8121.005786,123.0905869,0.730422498,1.5,0.731413399,0.138276144,0.457094784,0.416870915,0.295652174,0.03706422,0.202467751,5.1,9.4,0.082312092,0.232638889,0.109272876,7.8675838,0,0,0,0.01482815,0,0.090073918,
17031190601,10.02279068,65.6568,0.484900346,30,8404.906458,59.80925004,0.720422148,1.5,0.85549423,0.191670848,0.423847695,0.234069242,0.343544858,0.106269453,0.196392786,4.2,8.9,0.117912694,0.209232313,0.103863522,7.8675838,0.061303225,0.156071242,0.007344262,0.164777481,0,0.140893223,0.297550918
17031190602,10.0101726,65.67934,0.48633959,30,8226.249887,162.8319638,0.710424032,1.5,0.810046813,0.132057775,0.36294896,0.420287117,0.19763416,0.029664325,0.211720227,4.9,9.1,0.090226974,0.270975873,0.129276197,7.8675838,0.005762305,0.044727291,0,0.00998184,0,0.124638665,0.177405548
17031190701,9.985028767,65.72065,0.501845426,30,8385.105512,107.4700956,0.730421108,1.5,0.775661376,0.129453263,0.413394919,0.271604938,0.268421053,0.024763292,0.16743649,4.6,9.7,0.110405644,0.304056437,0.100881834,7.8675838,0,0,0,0,0,1.108574365,0.040662491
17031190702,9.997920548,65.67129,0.503246344,30,8439.653079,236.329035,0.700422615,1.5,0.894837476,0.206076057,0.46179402,0.536803926,0.426970109,0.031107045,0.275747508,5.1,10.1,0.099426386,0.285107287,0.140004249,7.8675838,0.00465282,0.00659331,0,0.003155145,0,1.25740394,0.104780308
17031190800,9.974553699,65.79211,0.575493128,30,9368.107198,175.3743104,0.720412886,1.5,0.875185981,0.205653827,0.502026342,0.410683614,0.236359127,0.059285948,0.167173252,4.8,9.6,0.132914531,0.216068772,0.118862622,7.8675838,0.065332001,0.095855607,0,0.020540479,0,3.133327333,0.832877733
17031190900,9.958929041,65.78447,0.607911344,30,9966.92657,344.1482945,0.730412719,1.5,0.881219904,0.113964687,0.339285714,0.477346278,0.184961106,0.057428215,0.147727273,5.6,9,0.130016051,0.257356875,0.187800963,7.8675838,0.181370115,0.212511439,0,0.035274211,0,3.564568545,0.962484345
17031191000,9.996319726,65.71545,0.523577437,30,12107.75499,306.630037,0.700413234,1.5,0.949921753,0.170187793,0.40078329,0.314553991,0.359975217,0.036536934,0.139686684,4.1,9.1,0.106807512,0.226917058,0.157668232,7.8675838,0.264813347,0.717785504,0,0.190694262,0.003330247,3.299911973,3.37551115
17031191100,10.00182384,65.73252,0.519554133,30,11656.0466,179.7386127,0.700512504,1.5,0.927529695,0.16162983,0.487692308,0.520150943,0.296841542,0.014089871,0.162051282,3.9,9.2,0.090813412,0.373928733,0.084648925,7.8675838,0.272559459,0.980868554,0,0.53388698,0.110373246,2.969012885,3.7321991
17031191200,10.02212411,65.69761,0.509459735,30,8844.274572,92.15525168,0.690424386,1.5,0.960264901,0.230463576,0.338489536,0.450692964,0.425959781,0.064094955,0.225659691,4.2,10,0.10013245,0.326887417,0.08,7.8675838,0.246612325,0.409621489,0,0.267855851,0.082546646,1.123598041,1.821796264
17031191301,10.06159014,65.58401,0.499511894,30,8714.784925,139.5930466,0.69042325,1.5,0.964306275,0.169833045,0.410018553,0.40107465,0.295440729,0.006371963,0.286332715,4.3,9.3,0.106697371,0.282671272,0.175206294,7.8675838,0.254038525,0.713487027,0.171356685,0.003456016,0,0.154830619,1.255719716
17031191302,10.03781178,65.67587,0.499122508,30,8570.937265,208.9654282,0.70042189,1.5,0.948411804,0.169182248,0.443247722,0.454255076,0.422077922,0.046300303,0.214581607,4.2,9.4,0.175940527,0.259067358,0.109484118,7.8675838,0.235619355,1.170485776,0.004661692,0.003241861,0.001225434,0.129390393,2.891398276
17031200100,9.925531781,65.91384,0.677338703,30,9083.97599,59.99618092,0.740412807,2.3,0.872613202,0.089470813,0.318952234,0.262643196,0.169574037,0.075490689,0.224961479,4.3,8.7,0.090016367,0.249863612,0.144026187,7.3424301,0.354847462,0.689878922,0,0.096556284,0,4.301685995,2.814888871
17031200200,9.944784384,65.86897,0.617815262,30,9923.522308,114.5373005,0.750411065,2.3,0.849605411,0.195941375,0.450549451,0.334836528,0.279869067,0.028241335,0.258852259,4.6,9.4,0.103720406,0.203833145,0.180834273,7.3424301,0.454842325,1.726253272,0,0.055762755,0,4.085469595,5.386033448
17031200300,9.959504384,65.89316,0.553238361,30,10347.6872,297.1004767,0.70042101,2.3,0.910503751,0.205787781,0.363636364,0.320471597,0.199697428,0.053373615,0.106782107,4.4,9.3,0.071275456,0.174705252,0.075562701,7.3424301,0.141290951,0.293132198,0,0.061289004,0,4.104494623,1.920591196
17031200401,9.977895342,65.75803,0.529995766,30,11362.1506,47.79060749,0.700512489,2.3,0.933098592,0.161708395,0.338557994,0.404917062,0.292919496,0.056958309,0.223615465,4.7,9.9,0.074226804,0.274941315,0.149647887,7.3424301,0.180174556,0.320019702,0,0.120689553,0,3.700083736,2.473011448
17031200402,9.961431233,65.82966,0.532182737,30,10182.21524,161.7283136,0.700512496,2.3,0.811119874,0.174290221,0.247915087,0.443217666,0.387168848,0.043431826,0.184230478,3.8,9.2,0.107847003,0.243493691,0.08044164,7.3424301,0.169397871,0.281765018,0,0.117476348,0,4.085790887,1.807368571
17031210100,9.789629041,66.20973,0.638857118,30,8995.088169,1156.73392,0.760412267,1.5,0.525751073,0.10252742,0.2042007,0.153514032,0.121065375,0.017047392,0.028004667,3.3,8.6,0.060324273,0.15784454,0.069861707,7.5254537,0.191466791,1.745793023,0,0.212604327,0.075077859,33.63636422,2.975054583
17031210400,9.895754795,65.95364,0.682226395,30,8775.052527,239.6150746,0.74051206,1.5,0.798474508,0.175597692,0.432242991,0.468449645,0.226512227,0.122264151,0.109813084,5,9.2,0.055234955,0.253311923,0.088317945,7.5254537,0.215712604,0.70780434,0,0.143351916,0.027769165,5.25080481,1.995188751
17031210501,9.866647671,66.0462,0.679567351,30,8592.44932,346.6021915,0.751210797,1.5,0.683879972,0.172714585,0.412413793,0.346824843,0.212017167,0.055193176,0.168275862,4.7,9.7,0.095603629,0.132240056,0.079902303,7.5254537,0.024153464,0.31439343,0,0.022630208,0.131101549,6.784673335,0.404290753
17031210502,9.882463288,66.04276,0.675496659,30,8667.551245,108.9638343,0.740613095,1.5,0.722348141,0.183136899,0.243455497,0.301677244,0.182419035,0.028208745,0.151832461,4.8,9.4,0.065503173,0.184950136,0.065956482,7.5254537,0.031098104,0.37079388,0,0.008012635,0.044329699,6.442275371,0.500255365
17031210601,9.842495068,66.05161,0.6715316,30,8524.513661,2224.266273,0.7406128,1.5,0.621362669,0.083067093,0.255855856,0.314873979,0.151985395,0.107699805,0.057657658,3.6,8.7,0.087326944,0.145138396,0.083392477,7.5254537,0.08817073,0.450339683,0,0.020515356,0.021471901,10.18555279,0.307588442
17031210602,9.870128493,66.02441,0.669377446,30,8532.00754,121.9015437,0.740494025,1.5,0.695552499,0.097661623,0.223980523,0.351444292,0.118779513,0.038474991,0.083384054,3.4,8.7,0.055479138,0.226730857,0.048830812,7.5254537,0.036837159,0.153972841,0,0.014413626,0.013182968,9.185233673,0.083519031
17031210700,9.831496164,66.11978,0.640611793,30,8915.733124,4652.176327,0.740413228,1.5,0.562567132,0.13292159,0.334693878,0.308002148,0.034095031,0.052631579,0.066666667,3.5,8.7,0.082975295,0.170784103,0.091299678,7.5254537,0.272361679,0.360929728,0,0.033568589,0.004287327,15.50678508,0.616864771
17031210800,9.816499178,66.18516,0.626616224,30,9882.084816,3894.703669,0.780408071,1.5,0.566549912,0.21024735,0.261363636,0.11919369,0.12969697,0.088200238,0.029545455,2.8,8.4,0.06360424,0.177758319,0.039404553,7.5254537,0.101205602,0.212604703,0,0.017990869,0.011438554,24.87424431,0.304554216
17031210900,9.803884932,66.15254,0.625658829,30,17571.16071,1336.081773,0.790399552,1.5,0.528985507,0.053560176,0.168123739,0.146817895,0.072417887,0.102847429,0.082044385,3,8.3,0.101449275,0.128229364,0.106175173,7.5254537,0.238779631,1.935518428,0,0.335209741,0.175548166,44.4980698,2.444296743
17031220300,9.836949863,66.05643,0.625489922,30,8464.301431,1642.725279,0.760401966,1,0.418418418,0.032928065,0.216276477,0.19402229,0.033374536,0.021694915,0.040133779,2.6,8.5,0.055724417,0.132132132,0.071571572,7.3899371,0.124214865,0.276910133,0,0.0457053,0.003608031,14.96564231,0.28526763
17031220400,9.848805205,66.05022,0.624632329,30,8398.078397,744.0646118,0.740400909,1,0.370037453,0.018726592,0.308590492,0.211523882,0.052336449,0.054220235,0.135112594,2.8,8.1,0.026217228,0.137827715,0.157677903,7.3899371,0.056043678,0.054824863,0,0.077348131,0,12.70320267,0.088348921
17031220500,9.868897808,65.99282,0.63044229,30,8489.311421,350.4432567,0.740107815,1,0.407117438,0.021352313,0.285499624,0.201572552,0.035618878,0.06097561,0.030803907,2.3,8.3,0.093238434,0.128469751,0.112099644,7.3899371,0.019675961,0.003815442,0,0.182856487,0,10.00701962,0.020437653
17031220601,9.896054247,65.94465,0.615426332,30,8713.761595,240.0484158,0.720412349,1,0.462938882,0.026657997,0.215447154,0.249674902,0.006688963,0.012935323,0.055555556,2.8,8.4,0.040312094,0.182704811,0.100130039,7.3899371,0.001487696,0.004154423,0,0.0307945,0,6.920529865,0.032255208
17031220602,9.87670137,65.95985,0.654480071,30,8558.102628,76.20189811,0.730411999,1,0.422845227,0.049640455,0.301894086,0.273718395,0.055590452,0.046560847,0.145342095,3,8.8,0.058455115,0.130444856,0.134615385,7.3899371,0.004459099,0.013559759,0,0.078246241,0.000275991,8.008541884,0.016837525
17031220701,9.911548219,65.8779,0.61768161,30,9020.429597,220.9382549,0.740412104,1,0.650633734,0.136821579,0.35646958,0.274293143,0.157407407,0.060707457,0.039417309,2.9,8.2,0.1039974,0.152746181,0.062723432,7.3899371,0.061402131,0.207282335,0,0.036928466,0,5.52831045,0.943642254
17031220702,9.918402192,65.9078,0.664471627,30,8786.644744,125.8851188,0.74051254,1,0.596867896,0.120650241,0.330091185,0.321293256,0.123477673,0.053709428,0.136778116,3.3,9,0.047498095,0.181611518,0.050265218,7.3899371,0.198111746,1.093042451,0,0.020721237,0.004277911,6.00506833,2.483643048
17031220901,9.947193425,65.86404,0.531520916,30,9478.441353,66.92405466,0.700412503,1,0.833333333,0.140453074,0.463324048,0.405863192,0.179634966,0.077731092,0.196843083,4.7,9.8,0.070873786,0.189967638,0.094174757,7.3899371,0.136406191,0.366483251,0,0.203273746,0,4.844560085,1.028414843
