Asthma,CHD,Disability,LBW,OldAge,YoungAge,NoIns,HBLI,LowInc,LowEd,Unemp,LingIso,Freight,PWDis,Waste,Psites,RMP,TRI,CF,CANCER,HI,OZONE,PM25,DSLPM,PTRAF,RSEI_AIR,EBLL,SenPop,SEFac,EnvCond,EnvExp,PopChar,PolBur,Index
0.8382,0.8205,0.9671,0.871,0.3375,0.6511,0.8306,0.8774,0.8129,0.866,0.9608,0.3843,0.8306,0.2364,0.8382,0.9545,0.0,0.871,0.8028,0.2174,0.5044,0.2971,0.5803,0.4475,0.1947,0.8268,0.7168,0.7475666666666667,0.7886666666666667,0.6476428571428572,0.473125,0.7681166666666668,0.5312976190476191,0.4080985561507937
0.0329,0.1264,0.6473,0.2351,0.6321,0.4867,0.2579,0.0986,0.0493,0.4121,0.2073,0.5424,0.4399,0.7472,0.8508,0.5853,0.0,0.7472,0.3338,0.2174,0.8862,0.6485,0.2655,0.775,0.9621,0.5057,0.2604,0.3600833333333333,0.2612666666666667,0.5291714285714286,0.5650999999999999,0.31067500000000003,0.5531238095238095,0.17184173952380952
0.0278,0.0632,0.0961,0.287,0.2693,0.3755,0.0076,0.0329,0.129,0.1277,0.0164,0.2807,0.4362,0.6789,0.7105,0.3717,0.0,0.7042,0.0936,0.2174,0.8028,0.6169,0.2832,0.7408,0.5828,0.5171,0.2566,0.18648333333333333,0.09905000000000001,0.4278714285714286,0.5022,0.14276666666666668,0.47742380952380953,0.06816020587301588
0.0126,0.0025,0.0442,0.1125,0.0,0.158,0.0,0.0,0.0265,0.0936,0.0303,0.2174,0.4943,0.5929,0.0,0.8142,0.0,0.8243,0.2174,0.2174,0.6991,0.6157,0.3085,0.6372,0.7547,0.5525,0.2516,0.054966666666666664,0.0613,0.4204428571428571,0.5045875,0.05813333333333333,0.47653928571428567,0.027702817142857137
0.1315,0.0986,0.0063,0.5411,0.0556,0.4488,0.4071,0.11,0.488,0.268,0.201,0.4387,0.4286,0.5398,0.0,0.713,0.0,0.6991,0.3173,0.2174,0.555,0.4867,0.3123,0.5967,0.7573,0.5866,0.2554,0.21365,0.31880000000000003,0.3854,0.4709249999999999,0.26622500000000004,0.4424166666666666,0.11778237708333335
0.3451,0.1922,0.0809,0.6056,0.1643,0.3123,0.3641,0.2895,0.3679,0.3767,0.0923,0.7092,0.4324,0.4829,0.0,0.5209,0.0,0.4488,0.244,0.2174,0.512,0.5221,0.3363,0.579,0.4817,0.6131,0.2541,0.28340000000000004,0.36661666666666665,0.3041428571428571,0.4394625000000001,0.32500833333333334,0.3943559523809524,0.1281689708234127
0.2377,0.2174,0.3932,0.6321,0.1871,0.2655,0.4412,0.3426,0.2604,0.2301,0.3477,0.5424,0.4349,0.4513,0.0,0.4893,0.0,0.2705,0.1315,0.2174,0.4273,0.5461,0.3388,0.5512,0.397,0.6372,0.2579,0.32216666666666666,0.3607333333333333,0.2539285714285714,0.42161250000000006,0.34145,0.3657178571428572,0.12487436232142858
0.5107,0.4235,0.2832,0.3957,0.3995,0.2389,0.7952,0.2756,0.0733,0.3692,0.134,0.7206,0.5107,0.3565,0.0,0.952,0.0,0.5373,0.756,0.2174,0.4235,0.488,0.4223,0.5563,0.0152,0.7042,0.2617,0.37525000000000003,0.39465,0.4446428571428571,0.386075,0.38495,0.405597619047619,0.15613480345238093
0.5082,0.3679,0.3236,0.1479,0.4109,0.1656,0.6802,0.4362,0.4425,0.4943,0.2162,0.6865,0.2908,0.4475,0.0,0.7206,0.0,0.3388,0.1125,0.2174,0.5651,0.5284,0.3527,0.5879,0.3413,0.6334,0.2402,0.3206833333333333,0.49265000000000003,0.2728857142857143,0.4333,0.4066666666666667,0.3798285714285714,0.15446361904761904
0.4096,0.1049,0.0392,0.4678,0.1075,0.2415,0.5651,0.1896,0.5019,0.2301,0.3654,0.6094,0.2958,0.4614,0.0,0.7724,0.0,0.5095,0.1568,0.2174,0.5512,0.5095,0.3426,0.6144,0.6283,0.6195,0.2314,0.22841666666666668,0.41025,0.3137,0.46428749999999996,0.31933333333333336,0.4140916666666666,0.1322332722222222
0.1833,0.1492,0.3502,0.1631,0.2882,0.0822,0.0961,0.1732,0.2882,0.2895,0.0468,0.4728,0.2984,0.5171,0.0,0.6523,0.0,0.6207,0.0898,0.2174,0.6422,0.5436,0.3274,0.6397,0.7345,0.5803,0.2427,0.20270000000000002,0.22776666666666667,0.31118571428571423,0.49097500000000005,0.21523333333333333,0.4310452380952381,0.0927753034126984
0.1707,0.0822,0.1555,0.0973,0.182,0.3274,0.0506,0.048,0.3881,0.1087,0.0759,0.3413,0.2339,0.5247,0.0,0.3173,0.0,0.5537,0.0379,0.2174,0.6283,0.5171,0.3186,0.6751,0.182,0.5601,0.2276,0.16918333333333332,0.16876666666666665,0.2382142857142857,0.415775,0.168975,0.35658809523809526,0.06025447339285714
0.1934,0.0847,0.0645,0.3262,0.1719,0.1454,0.2061,0.1391,0.225,0.2478,0.2023,0.4589,0.3148,0.6094,0.5765,0.292,0.0,0.6195,0.0569,0.2174,0.6334,0.5398,0.2996,0.7598,0.1479,0.5449,0.2326,0.16435,0.24653333333333335,0.3527285714285715,0.42192500000000005,0.2054416666666667,0.3988595238095239,0.0819423653373016
0.0354,0.0177,0.0417,0.3123,0.0025,0.115,0.1985,0.0038,0.091,0.2149,0.268,0.2617,0.3767,0.6877,0.7914,0.3767,0.0,0.622,0.2579,0.2174,0.823,0.5866,0.2807,0.7826,0.8217,0.5158,0.2465,0.08743333333333335,0.17298333333333335,0.44462857142857143,0.5342874999999999,0.13020833333333334,0.5044011904761904,0.06567723834325395
0.1049,0.0253,0.1302,0.4665,0.043,0.048,0.3375,0.2162,0.2339,0.1378,0.129,0.5499,0.5133,0.7118,0.8458,0.5588,0.0,0.5689,0.5145,0.2174,0.7901,0.5815,0.2781,0.8382,0.9785,0.5411,0.244,0.13631666666666667,0.26738333333333336,0.5304428571428571,0.5586125,0.20185000000000003,0.5492226190476189,0.1108605856547619
0.1972,0.2124,0.6005,0.5449,0.4867,0.0455,0.0126,0.0379,0.2528,0.2819,0.4096,0.3464,0.4071,0.6359,0.5841,0.4804,0.0,0.3742,0.6106,0.2174,0.6397,0.5057,0.3097,0.8458,0.9595,0.6865,0.2415,0.3478666666666667,0.22353333333333333,0.44175714285714285,0.550725,0.2857,0.5144023809523809,0.14696476023809524
0.0177,0.0405,0.0771,0.5512,0.0051,0.1492,0.1997,0.0518,0.2301,0.0986,0.1896,0.3843,0.2377,0.5803,0.5702,0.359,0.0,0.3654,0.3755,0.2174,0.5348,0.4665,0.3148,0.8116,0.6233,0.5689,0.2301,0.14013333333333333,0.19235000000000002,0.35544285714285717,0.47092500000000004,0.16624166666666668,0.4324309523809524,0.07188804224206351
0.0632,0.0303,0.0468,0.2807,0.0088,0.1896,0.134,0.0228,0.0885,0.0986,0.0038,0.3464,0.1643,0.512,0.0,0.2174,0.0,0.354,0.2604,0.2174,0.5487,0.4399,0.3338,0.7788,0.1062,0.5765,0.2453,0.10323333333333333,0.11568333333333332,0.21544285714285713,0.40582499999999994,0.10945833333333332,0.3423642857142857,0.03747462410714285
0.0784,0.0796,0.0936,0.0518,0.2503,0.2149,0.0973,0.3477,0.1378,0.2124,0.0417,0.5158,0.1656,0.4716,0.0,0.263,0.0,0.292,0.3603,0.2174,0.5474,0.4614,0.3464,0.7307,0.1037,0.5942,0.2389,0.12810000000000002,0.22545,0.22178571428571428,0.4050125,0.17677500000000002,0.34393690476190475,0.06079944633928572
0.2579,0.177,0.1466,0.0506,0.1353,0.0796,0.397,0.2048,0.3527,0.1719,0.048,0.5221,0.1846,0.4273,0.0,0.402,0.0,0.2566,0.4728,0.2174,0.4943,0.4652,0.3641,0.6662,0.6865,0.6056,0.2351,0.14116666666666666,0.28275,0.24904285714285715,0.4668,0.21195833333333333,0.3942142857142857,0.08355700297619047
0.3578,0.196,0.0607,0.1555,0.1201,0.1795,0.7118,0.3236,0.3426,0.2895,0.2693,0.6549,0.2503,0.3944,0.0,0.5082,0.0,0.4399,0.493,0.2174,0.421,0.4437,0.3843,0.6283,0.5702,0.6587,0.2263,0.17826666666666666,0.43195,0.29797142857142855,0.44373750000000006,0.3051083333333333,0.3951488095238096,0.12056319469246034
0.3034,0.1997,0.2604,0.2314,0.3388,0.2946,0.2769,0.2819,0.5879,0.4324,0.2794,0.6561,0.3603,0.3843,0.0,0.8685,0.0,0.6233,0.6662,0.2174,0.493,0.4703,0.4058,0.5942,0.0708,0.6599,0.2364,0.27138333333333337,0.4191,0.4146571428571428,0.393475,0.34524166666666667,0.4005357142857143,0.1382816175595238
0.6056,0.2427,0.3628,0.3982,0.2705,0.3161,0.507,0.4197,0.6397,0.3097,0.067,0.622,0.402,0.3161,0.0,0.5259,0.0,0.6536,0.689,0.2174,0.4248,0.3515,0.4311,0.5714,0.2389,0.7358,0.2592,0.3659833333333333,0.4275166666666667,0.3695142857142857,0.4037625,0.39675000000000005,0.3923464285714286,0.15566344553571432
0.2238,0.2491,0.311,0.0809,0.4147,0.3097,0.3148,0.2263,0.1454,0.3148,0.311,0.5891,0.6561,0.3375,0.0,0.9204,0.0,0.737,0.9178,0.2174,0.4197,0.3451,0.4298,0.6384,0.6018,0.7118,0.263,0.26486666666666664,0.3169,0.5098285714285715,0.453375,0.2908833333333333,0.47219285714285714,0.13735303226190476
0.0493,0.1429,0.378,0.0582,0.0645,0.3654,0.1327,0.0746,0.0657,0.2655,0.0518,0.6384,0.4804,0.3881,0.0,0.9178,0.0,0.5398,0.9608,0.2174,0.4185,0.4147,0.4096,0.7193,0.6587,0.6485,0.2503,0.17638333333333334,0.20478333333333332,0.46955714285714284,0.467125,0.19058333333333333,0.4679357142857143,0.08918074821428572
0.0923,0.1201,0.1757,0.0834,0.3982,0.1037,0.3628,0.0569,0.0518,0.0986,0.3439,0.4539,0.4766,0.4096,0.6081,0.8066,0.0,0.6915,0.9482,0.2174,0.3654,0.397,0.3881,0.7636,0.0822,0.6511,0.2491,0.16223333333333334,0.22798333333333334,0.5629428571428571,0.38923749999999996,0.19510833333333333,0.4471392857142857,0.08724060080357142
0.0215,0.1277,0.0329,0.4526,0.2212,0.3325,0.3198,0.3818,0.0354,0.2756,0.2453,0.6839,0.4741,0.4501,0.7636,0.7181,0.0,0.8963,0.9077,0.2174,0.4968,0.3818,0.3692,0.7914,0.1441,0.6574,0.2288,0.1980666666666667,0.32363333333333333,0.6014142857142858,0.4108625,0.26085,0.474379761904762,0.12374196089285718
0.0101,0.0809,0.0455,0.2832,0.048,0.1669,0.1441,0.3666,0.1643,0.1252,0.1037,0.4121,0.4716,0.4804,0.8571,0.8243,0.0,0.9355,0.8837,0.2174,0.641,0.354,0.3565,0.8192,0.6397,0.708,0.2326,0.10576666666666668,0.2193333333333333,0.6360857142857144,0.49605000000000005,0.16254999999999997,0.5427285714285714,0.08822052928571428
0.1391,0.0923,0.0051,0.2238,0.019,0.0961,0.6106,0.1492,0.2225,0.3186,0.0999,0.5284,0.4829,0.5575,0.8609,0.89,0.0,0.9254,0.8799,0.2174,0.7762,0.4475,0.3401,0.8774,0.8609,0.9204,0.2528,0.0959,0.32153333333333334,0.6566571428571429,0.5865874999999999,0.20871666666666666,0.6099440476190475,0.1273054884722222
0.0847,0.1087,0.0341,0.268,0.1795,0.1353,0.3439,0.3489,0.4286,0.4109,0.2061,0.5638,0.5322,0.6271,0.7788,0.9279,0.0,0.8685,0.8394,0.2174,0.9355,0.4286,0.3262,0.9406,0.9874,0.9102,0.2478,0.13505,0.3837,0.6534142857142857,0.6242125,0.259375,0.6339464285714286,0.1644298549107143
0.1669,0.0607,0.0013,0.5689,0.0038,0.1201,0.2377,0.086,0.1656,0.0303,0.2718,0.0973,0.818,0.7509,0.952,0.9836,0.0,0.9431,0.9317,0.2174,0.9431,0.4551,0.2984,0.976,0.9886,0.6789,0.2377,0.15361666666666665,0.14811666666666665,0.7684714285714287,0.5994,0.15086666666666665,0.6557571428571429,0.09893189428571428
0.6422,0.4046,0.5145,0.9178,0.3198,0.622,0.7901,0.7295,0.5626,0.775,0.6625,0.5815,0.6473,0.1732,0.8913,0.7939,0.0,0.89,0.9204,0.2174,0.9469,0.3173,0.5601,0.3085,0.7029,0.9874,0.9039,0.5701499999999999,0.6835333333333334,0.6165857142857144,0.61805,0.6268416666666667,0.6175619047619048,0.3871135336507937
0.78,0.6283,0.6979,0.8496,0.5284,0.9241,0.7712,0.8091,0.732,0.7952,0.6359,0.5702,0.689,0.0657,0.9115,0.7358,0.0,0.866,0.871,0.2174,0.3919,0.287,0.5815,0.2807,0.6157,0.823,0.9204,0.7347166666666668,0.7189333333333333,0.5912857142857143,0.5147,0.726825,0.5402285714285715,0.3926516314285715
0.7345,0.5537,0.8559,0.7901,0.7826,0.3729,0.5044,0.8723,0.7307,0.7269,0.7737,0.4248,0.8761,0.0796,0.6397,0.11,0.9684,0.9659,0.9545,0.2174,0.3729,0.2465,0.6106,0.2642,0.6258,0.7155,0.9241,0.6816166666666666,0.6721333333333335,0.6563142857142858,0.49712500000000004,0.6768750000000001,0.5501880952380953,0.3724085669642858
0.5095,0.4728,0.4526,0.5777,0.689,0.4033,0.2781,0.335,0.4046,0.3325,0.3729,0.5702,0.9052,0.0973,0.0,0.5449,0.9659,0.8319,0.8015,0.2174,0.3767,0.158,0.6587,0.2592,0.4248,0.7257,0.9216,0.5174833333333333,0.3822166666666667,0.5923857142857143,0.46776249999999997,0.44984999999999997,0.5093035714285714,0.22911021160714284
0.7155,0.6346,0.8799,0.9709,0.8028,0.7977,0.5145,0.6852,0.5891,0.5638,0.6106,0.3464,0.2061,0.0771,0.0,0.0,0.0,0.5209,0.2655,0.2174,0.3894,0.2592,0.641,0.2668,0.646,0.7535,0.9469,0.8002333333333334,0.5516,0.15280000000000002,0.515025,0.6759166666666667,0.3942833333333333,0.2665026763888889
0.842,0.6979,0.7434,0.8205,0.5929,0.5057,0.7573,0.9039,0.6688,0.6081,0.4223,0.1631,0.22,0.0645,0.6941,0.2061,0.0,0.3869,0.4349,0.2174,0.5145,0.2491,0.6397,0.2882,0.5373,0.8319,0.9292,0.7004,0.5872499999999999,0.28664285714285714,0.5259125,0.643825,0.4461559523809524,0.28724635604166665
0.7484,0.67,0.8963,0.7446,0.6941,0.3717,0.5702,0.6662,0.4855,0.6928,0.6612,0.3654,0.3502,0.1125,0.7042,0.2819,0.0,0.4779,0.8003,0.2174,0.469,0.2794,0.6043,0.3135,0.2984,0.9785,0.9431,0.6875166666666668,0.5735500000000001,0.3895714285714286,0.51295,0.6305333333333334,0.4718238095238096,0.2975006393650794
0.8192,0.6321,0.579,0.8432,0.397,0.9128,0.9279,0.8761,0.9039,0.5196,0.646,0.4968,0.6372,0.1795,0.8887,0.287,0.0,0.8293,0.9709,0.2174,0.5057,0.2301,0.6245,0.3426,0.737,0.9039,0.9317,0.6972166666666667,0.7283833333333334,0.5418,0.5616125000000001,0.7128000000000001,0.5550083333333333,0.39560994000000005
0.9532,0.9735,0.9558,0.823,0.8963,0.7636,0.287,0.9229,0.7813,0.8887,0.5398,0.5942,0.287,0.0556,0.7421,0.4362,0.0,0.4248,0.7674,0.2174,0.4551,0.1757,0.6372,0.3401,0.225,0.8761,0.9267,0.8942333333333333,0.6689833333333334,0.38758571428571426,0.4816625,0.7816083333333333,0.4503035714285714,0.35196102395833334
0.866,0.8192,0.9924,0.7788,0.7472,0.3363,0.9595,0.67,0.3704,0.6928,0.8015,0.5992,0.1997,0.0607,0.0,0.5411,0.0,0.0,0.1239,0.2174,0.4678,0.2073,0.6523,0.311,0.2023,0.804,0.9444,0.7566499999999999,0.6822333333333334,0.1322,0.47581249999999997,0.7194416666666666,0.361275,0.259916288125
0.8344,0.7472,0.9785,0.8698,0.7939,0.6106,0.4842,0.8129,0.7408,0.6359,0.5942,0.2807,0.1985,0.0759,0.0,0.1138,0.0,0.0,0.0,0.2174,0.4665,0.2061,0.6776,0.2832,0.4147,0.6941,0.9317,0.8057333333333333,0.5914499999999999,0.05545714285714286,0.4864125,0.6985916666666666,0.3427607142857143,0.2394497786607143
0.7573,0.7522,0.9848,0.9406,0.9697,0.3388,0.2478,0.775,0.7522,0.4121,0.8028,0.0796,0.7067,0.067,0.0,0.3919,0.0,0.0,0.0,0.2174,0.507,0.2162,0.7105,0.4298,0.4096,0.6625,0.9343,0.7905666666666668,0.5115833333333334,0.1665142857142857,0.5109125000000001,0.6510750000000001,0.3961130952380953,0.25789933348214295
0.9431,0.9001,0.9456,0.9153,0.5676,0.5335,0.6119,0.9052,0.8938,0.8496,0.9507,0.4918,0.7054,0.0569,0.0,0.8407,0.0,0.2996,0.2389,0.2174,0.4564,0.2288,0.6966,0.4425,0.2402,0.7573,0.9305,0.8008666666666667,0.7838333333333335,0.30592857142857144,0.4962125,0.7923500000000001,0.4327845238095238,0.34291681744047625
0.9659,0.9633,0.8205,0.9305,0.3805,0.9608,0.8142,0.9507,0.7585,0.6991,0.5891,0.4968,0.5575,0.0531,0.756,0.6662,0.0,0.5828,0.7181,0.2174,0.4425,0.22,0.6827,0.4488,0.22,0.8091,0.9456,0.8369166666666666,0.7180666666666666,0.4762428571428571,0.49826250000000005,0.7774916666666667,0.4909226190476191,0.38168824528769846
0.6903,0.4121,0.9418,0.8761,0.4589,0.2604,0.6764,0.5196,0.6271,0.6081,0.4564,0.5284,0.7092,0.1138,0.9128,0.7509,0.0,0.8369,0.9507,0.2174,0.5815,0.2882,0.6625,0.4273,0.7636,0.8622,0.9368,0.6066,0.5693333333333334,0.6106142857142858,0.5924375,0.5879666666666667,0.5984964285714286,0.3518959501190477
0.9709,0.9381,0.756,0.9848,0.2908,0.6359,0.4475,0.9949,0.9267,0.4968,0.8609,0.1631,0.8521,0.1075,0.8217,0.9115,0.0,0.9153,0.9102,0.2174,0.6056,0.182,0.7181,0.5284,0.6106,0.8066,0.9279,0.76275,0.6483166666666667,0.6454714285714286,0.574575,0.7055333333333333,0.5982071428571428,0.4220550795238095
0.9305,0.7585,0.5702,0.818,0.4134,0.8015,0.8268,0.8635,0.8508,0.4286,0.7724,0.1429,0.6397,0.0582,0.0,0.7535,0.0,0.3085,0.2642,0.2174,0.6966,0.1808,0.7231,0.5196,0.4842,0.7092,0.9393,0.7153499999999999,0.6475,0.28915714285714283,0.558775,0.681425,0.46890238095238096,0.31952180494047616
0.9178,0.8369,0.957,0.8647,0.6751,0.7396,0.2023,0.9267,0.8357,0.5487,0.8622,0.1163,0.6359,0.0721,0.0,0.4842,0.0,0.0,0.0202,0.2174,0.4539,0.1264,0.7358,0.507,0.5512,0.6473,0.9381,0.8318500000000001,0.5819833333333333,0.1732,0.5221375,0.7069166666666666,0.40582500000000005,0.28688445625000003
0.9115,0.9646,0.9482,0.7636,0.9684,0.3287,0.8584,0.8799,0.8774,0.4223,0.7383,0.3009,0.6308,0.0683,0.5638,0.4159,0.0,0.5879,0.4627,0.2174,0.5891,0.1997,0.7838,0.5107,0.7155,0.6637,0.9406,0.8141666666666666,0.6795333333333334,0.3899142857142857,0.5775625,0.74685,0.5150130952380952,0.38463753017857144
0.8066,0.6966,0.6928,0.737,0.5196,0.9595,0.8597,0.9431,0.5032,0.4968,0.6764,0.3932,0.3982,0.0594,0.689,0.3692,0.0,0.4172,0.5942,0.2174,0.6776,0.1555,0.7775,0.5373,0.7358,0.7219,0.9418,0.7353500000000001,0.6454,0.36102857142857137,0.5955999999999999,0.690375,0.5174095238095237,0.3572065999999999
0.7965,0.9254,0.7623,0.9456,0.885,0.3843,0.5032,0.8104,0.7914,0.6599,0.9267,0.2061,0.2971,0.1113,0.6827,0.6068,0.0,0.3552,0.579,0.2174,0.6915,0.0809,0.7573,0.5411,0.5322,0.7623,0.9355,0.7831833333333332,0.6496166666666666,0.37601428571428575,0.564775,0.7163999999999999,0.5018547619047619,0.3595287514285714
0.9684,0.952,0.8951,0.7434,0.3932,0.909,0.5714,0.9469,0.8319,0.7421,0.9166,0.1922,0.7016,0.1606,0.8344,0.8748,0.0,0.7724,0.7838,0.2174,0.7977,0.1909,0.7307,0.5525,0.8167,0.8344,0.9254,0.8101833333333333,0.7001833333333333,0.5896571428571429,0.6332125,0.7551833333333333,0.6186940476190476,0.4672274331944444
0.9229,0.981,0.9507,0.9621,0.8091,0.2617,0.6308,0.7952,0.7611,0.8432,0.622,0.0,0.4867,0.177,0.9077,0.4956,0.0,0.8824,0.7472,0.2174,0.6764,0.2743,0.6485,0.5461,0.5765,0.8521,0.9077,0.8145833333333333,0.6087166666666667,0.5280857142857143,0.587375,0.71165,0.5676119047619047,0.4039410120238095
0.9393,0.799,0.8761,0.8673,0.493,0.426,0.4159,0.8786,0.598,0.9444,0.5828,0.1745,0.4905,0.1542,0.8963,0.7257,0.0,0.8635,0.8571,0.2174,0.6852,0.2478,0.6599,0.5386,0.555,0.8571,0.9115,0.7334499999999999,0.5990333333333333,0.5696142857142857,0.5840625,0.6662416666666666,0.5792464285714286,0.3859181059821429
0.9494,0.9191,0.8344,0.7396,0.1947,0.9469,0.7611,0.9798,0.9899,0.9355,0.7661,0.2491,0.5082,0.1643,0.8723,0.8331,0.0,0.8255,0.9241,0.2174,0.6928,0.2035,0.6814,0.5297,0.0607,0.8635,0.909,0.7640166666666667,0.78025,0.589642857142857,0.51975,0.7721333333333333,0.543047619047619,0.41930516825396824
0.9861,0.976,0.9532,0.8723,0.7029,0.7269,0.2908,0.6258,0.6941,0.9001,0.9633,0.0,0.6131,0.1403,0.8761,0.8496,0.0,0.8432,0.909,0.2174,0.7383,0.3236,0.6764,0.5322,0.0582,0.847,0.9102,0.8695666666666666,0.5790166666666666,0.6044714285714285,0.5379125,0.7242916666666666,0.5600988095238095,0.40567490024801584
0.9722,0.8597,0.871,0.9975,0.7396,0.6308,0.359,0.9962,0.7143,0.8559,0.8496,0.1163,0.5891,0.1517,0.8824,0.7611,0.0,0.6372,0.7067,0.2174,0.799,0.1504,0.7269,0.5436,0.7914,0.89,0.9191,0.8451333333333334,0.6485500000000001,0.5326,0.629725,0.7468416666666667,0.5973499999999999,0.44612586958333333
0.9899,0.9836,0.9052,0.7585,0.4412,0.9456,0.5904,0.9848,0.89,0.9166,0.9975,0.2276,0.3439,0.1555,0.8584,0.5386,0.0,0.3957,0.5386,0.2174,0.8255,0.2453,0.708,0.5537,0.8837,0.8963,0.9166,0.8373333333333334,0.7678166666666667,0.4043857142857143,0.6558125,0.802575,0.5720035714285715,0.4590757663392858
0.9785,0.9204,0.9899,0.976,0.7168,0.7257,0.5107,0.9305,0.914,0.9368,0.7219,0.2174,0.2478,0.1618,0.8104,0.3464,0.0,0.3755,0.4526,0.2174,0.818,0.2415,0.6941,0.574,0.9482,0.9027,0.9178,0.88455,0.7052166666666665,0.3420714285714285,0.6642125,0.7948833333333332,0.5568321428571429,0.4426165898214285
0.9646,0.9317,0.8584,0.9507,0.3666,0.8673,0.8748,0.8963,0.842,0.5424,0.9924,0.0796,0.244,0.1681,0.7269,0.4766,0.0,0.3881,0.4362,0.2174,0.8167,0.2769,0.6839,0.5866,0.9292,0.8976,0.9153,0.8232166666666667,0.7045833333333333,0.3485571428571429,0.66545,0.7639,0.5598190476190475,0.42764577047619046
0.9102,0.7269,0.775,0.756,0.0607,0.6928,0.3666,0.933,0.8432,0.4071,0.9305,0.0,0.469,0.1985,0.8268,0.4008,0.0,0.5992,0.3957,0.2174,0.89,0.2023,0.7118,0.6169,0.9393,0.9241,0.9128,0.6536000000000001,0.5800666666666666,0.41285714285714287,0.676825,0.6168333333333333,0.5888357142857142,0.3632134964285714
0.9039,0.842,0.9254,0.9343,0.4817,0.6346,0.1922,0.8369,0.6131,0.4197,0.7876,0.2061,0.6549,0.1884,0.9633,0.8382,0.0,0.7939,0.8217,0.2174,0.9014,0.1707,0.7408,0.6018,0.9659,0.9191,0.914,0.7869833333333333,0.5092666666666666,0.6086285714285714,0.6788875,0.648125,0.655467857142857,0.4248251049107142
0.9697,0.9444,0.9722,0.7826,0.7889,0.9178,0.0632,0.9823,0.9418,0.9406,0.8963,0.3085,0.4159,0.201,0.6915,0.8723,0.0,0.4703,0.5575,0.2174,0.8154,0.2566,0.6561,0.598,0.9532,0.8748,0.6612,0.8959333333333332,0.6887833333333333,0.45835714285714285,0.6290874999999999,0.7923583333333333,0.5721773809523809,0.4533695159424603
0.8597,0.7307,0.5853,0.8837,0.1315,0.7724,0.5525,0.512,0.909,0.8217,0.8748,0.2061,0.2465,0.1934,0.0,0.8622,0.0,0.4387,0.4437,0.2174,0.6043,0.2604,0.6068,0.6511,0.9241,0.8129,0.6549,0.6605500000000001,0.6460166666666667,0.31207142857142856,0.5914874999999999,0.6532833333333334,0.4983488095238095,0.32556297144841273
0.9772,0.8331,0.8053,0.8357,0.5499,0.8887,0.1492,0.9393,0.9659,0.7155,0.8647,0.2946,0.2415,0.1896,0.0,0.871,0.0,0.4741,0.4855,0.2174,0.6839,0.268,0.6359,0.6308,0.9305,0.8293,0.6536,0.8149833333333333,0.6548666666666667,0.3231,0.606175,0.734925,0.5118166666666667,0.37614686375000006
0.8951,0.7497,0.8673,0.9697,0.3679,0.8394,0.2642,0.952,0.9052,0.4513,0.957,0.0,0.2427,0.1808,0.5537,0.818,0.0,0.335,0.4602,0.2174,0.7661,0.1972,0.6448,0.6119,0.9077,0.8458,0.6561,0.7815166666666667,0.5882833333333333,0.3700571428571428,0.605875,0.6849000000000001,0.5272690476190477,0.3611265707142858
0.8673,0.6536,0.9001,0.9558,0.4665,0.7952,0.2402,0.5917,0.7269,0.5537,0.842,0.1429,0.3869,0.2048,0.0,0.6359,0.0,0.2364,0.3464,0.2174,0.8142,0.1833,0.67,0.6549,0.9444,0.871,0.6511,0.7730833333333332,0.5162333333333333,0.25862857142857143,0.6257874999999999,0.6446583333333333,0.5034011904761905,0.3245217724503968
0.9836,0.9545,0.5714,1.0,0.4779,0.8344,0.7231,0.8976,0.0025,0.3932,0.6271,0.3375,0.4437,0.2238,0.0,0.7307,0.0,0.1896,0.4286,0.2174,0.6827,0.2111,0.6271,0.6688,0.8812,0.8028,0.6574,0.8036333333333333,0.4968333333333333,0.28805714285714284,0.5935624999999999,0.6502333333333333,0.49172738095238083,0.3197375340079364
0.0114,0.0291,0.0695,0.3085,0.0594,0.0278,0.0923,0.0152,0.0961,0.0303,0.0114,0.3009,0.7927,0.8546,0.9027,0.9671,0.0,0.6839,0.8812,0.2174,0.9381,0.4109,0.3198,0.9886,0.9987,0.5032,0.292,0.08428333333333334,0.09103333333333334,0.7260285714285714,0.5835874999999999,0.08765833333333334,0.6310678571428571,0.05531835657738095
0.9343,0.421,0.8167,0.9924,0.4829,0.818,0.1808,0.7813,0.7838,0.6966,0.0619,0.0,0.6662,0.426,0.9558,0.9621,0.0,0.9848,0.9785,0.2174,0.9178,0.3312,0.4046,0.818,0.2642,0.8015,0.2933,0.7442166666666665,0.4174,0.7104857142857143,0.506,0.5808083333333333,0.5741619047619048,0.3334780189682539
0.7775,0.9014,0.8407,0.9886,0.4475,0.6498,0.244,0.8989,0.8635,0.6966,0.7939,0.0,0.5095,0.2187,0.7383,0.5183,0.0,0.6144,0.6422,0.2174,0.5664,0.2137,0.5386,0.737,0.9697,0.7472,0.3135,0.7675833333333334,0.5828166666666666,0.4630571428571428,0.5379375,0.6752,0.5129773809523809,0.34636232761904756
0.9671,0.4488,0.7219,0.9899,0.0961,0.6941,0.3805,0.7092,0.8281,0.0695,0.866,0.3578,0.2743,0.2326,0.7345,0.3249,0.0,0.4855,0.4134,0.2174,0.5676,0.2427,0.5196,0.7459,0.9646,0.7181,0.2971,0.6529833333333334,0.5351833333333335,0.35217142857142864,0.534125,0.5940833333333334,0.4734738095238095,0.2812828990079365
